Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LandNotFlat,Shed,NoGarage,NFloors,SplitLvl,LvlFinished,RoofMatlCompShg,YearRemodDiff,OverallGoodQual,OverallPoorQual,OverallGoodCond,OverallPoorCond,LotDepth,LotShapeRatio,GrLivLotRatio,HouseLotAreaRatio,HouseLotAreaDiff,Garage1stFlrRatio,GrLiv1stFlrRatio,FloorsSFRatio,Bsmt1stFlrRatio,Bsmt2FlrRatio,Bsmt1FlrRatio,OverallQualCond,RailroadNearby,RoadNearby,PosSiteNearby,Bath,BsmtBath,BathTotal,QualTimes1stFlSF,QualTimes2ndFlSF,QualTimesGrLivArea,QualTimesLotArea,QualTimesGarageArea,QualTimesBath,QualTimesKitchen,CondTimes1stFlSF,CondTimes2ndFlSF,CondTimesGrLivArea,CondTimesLotArea,CondTimesGarageArea,CondTimesBath,CondTimesKitchen,GarageQualTimesArea,GarageCondTimesArea,GarageQualCond,ExterQualTimesLotArea,ExterQualTimesGrLivArea,ExterQualTimes1stFlrSF,ExterCondTimesLotArea,ExterCondTimesGrLivArea,ExterCondTimes1stFlrSF,RealEstateVol
462,70,RL,60,7200,4,Lvl,4,Inside,1,SWISU,1Fam,7,9,1936,2007,Gable,Wd Sdng,Wd Sdng,None,0,4,4,PConc,4,4,1,4,350,3,210,0,560,GasA,5,1,SBrkr,575,560,0,1135,1,0,1,0,3,1,4,6,6,0,Detchd,1971,RFn,2,576,3,3,2,256,0,0,0,0,0,3,0,4,2009,WD,Normal,155000,0,0,0,2,0,0,1,71,2,0,4,0,120,0.69314718056000002,0.15763888888899999,0.079861111111100003,-6625,1.0017391304300001,0.493392070485,0.97391304347800001,0.97391304347800001,0.36521739130399999,0.60869565217400001,63,0,1,0,1,1,2,4025,3920,7945,50400,4032,14,7,5175,5040,10215,64800,5184,18,9,1728,1728,9,28800,4540,2300,28800,4540,2300,4723700
463,20,RL,60,8281,3,Lvl,4,Inside,1,Sawyer,1Fam,5,5,1965,1965,Gable,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,2,553,3,311,0,864,GasA,4,1,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,6,1,Detchd,1965,Unf,1,360,3,3,2,0,0,236,0,0,0,2,0,12,2009,WD,Normal,62383,0,0,0,1,0,0,1,0,0,0,0,0,138.01666666700001,0.83302988858899996,0.104335225214,0.104335225214,-7417,0.41666666666699997,0,0,1,0.35995370370399998,0.64004629629599996,25,0,0,0,1,0,1,4320,0,4320,41405,1800,5,5,4320,0,4320,41405,1800,5,5,1080,1080,9,24843,2592,2592,24843,2592,2592,2460218
464,70,RL,74,11988,3,HLS,4,Inside,2,Crawfor,1Fam,6,7,1934,1995,Hip,Stucco,Stucco,None,0,3,3,CBlock,3,3,1,1,326,0,0,389,715,GasA,2,1,FuseA,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,Detchd,1939,Unf,1,240,3,3,2,0,0,0,0,0,0,-1,0,8,2008,WD,Normal,188700,1,0,0,2,0,0,1,61,1,0,2,0,162,0.78353124202799995,0.138471805138,0.070820820820800004,-11139,0.28268551236700001,0.48855421686700001,0.95524146054199999,0.84216725559500005,0,0.38398115429899998,42,0,0,0,2,0,2,5094,4866,9960,71928,1440,12,6,5943,5677,11620,83916,1680,14,7,720,720,9,35964,4980,2547,35964,4980,2547,5686232
465,20,RL,60,8430,4,HLS,4,Inside,2,CollgCr,1Fam,5,5,1978,1978,Gable,HdBoard,HdBoard,BrkFace,136,3,3,CBlock,4,3,1,2,616,0,0,424,1040,GasA,3,1,SBrkr,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,-1.0,1980,-1.0,0,0,-1,-1,2,0,0,0,0,0,0,-1,0,8,2009,WD,Normal,124000,1,0,1,1,0,0,1,0,0,0,0,0,140.5,0.85086292655200002,0.12336892052200001,0.12336892052200001,-7390,0,0,0,1,0,0.59230769230799996,25,0,0,0,2,0,2,5200,0,5200,42150,0,10,5,5200,0,5200,42150,0,10,5,-1,-1,-1,25290,3120,3120,25290,3120,3120,4970129
466,120,RM,69,3072,4,Lvl,4,Inside,1,Blmngtn,TwnhsE,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,18,4,3,PConc,4,3,1,0,0,0,0,1375,1375,GasA,5,1,SBrkr,1414,0,0,1414,0,0,2,0,2,1,4,6,6,1,Attchd,2004,Fin,2,398,3,3,2,144,20,0,0,0,0,-1,0,5,2006,WD,Normal,178740,0,0,0,1,0,0,1,0,2,0,0,0,44.5217391304,0.43812891492700001,0.46028645833300003,0.46028645833300003,-1658,0.28147100424299998,0,0,0.97241867043800001,0,0,35,0,0,0,2,0,2,9898,0,9898,21504,2786,14,7,7070,0,7070,15360,1990,10,5,1194,1194,9,12288,5656,5656,9216,4242,4242,6039275
467,20,RL,85,10628,4,Lvl,4,Inside,1,NAmes,1Fam,7,5,1970,1970,Flat,Plywood,Plywood,None,0,3,4,CBlock,3,4,4,5,778,0,0,499,1277,GasA,3,1,SBrkr,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,Attchd,1970,Unf,2,526,3,3,2,0,0,0,0,176,0,2,0,4,2007,WD,Normal,167000,0,0,0,1,0,0,0,0,2,0,0,0,125.035294118,0.38594479389899999,0.120154309371,0.120154309371,-9351,0.411902897416,0,0,1,0,0.60924040720399997,35,0,0,0,1,1,2,8939,0,8939,74396,3682,14,7,6385,0,6385,53140,2630,10,5,1578,1578,9,31884,3831,3831,42512,5108,5108,3927770
468,70,RL,79,9480,4,Lvl,4,Inside,1,NAmes,1Fam,5,7,1942,1995,Gable,MetalSd,MetalSd,Stone,224,3,3,CBlock,3,3,1,1,386,0,0,342,728,GasA,5,1,SBrkr,888,756,0,1644,0,0,1,1,3,1,4,7,6,2,Attchd,1942,Unf,1,312,3,3,2,168,0,0,0,0,0,-1,0,6,2007,WD,Normal,146500,0,0,0,2,0,0,1,53,0,0,2,0,120,0.418043890315,0.17341772151900001,0.093670886075900003,-8592,0.35135135135099999,0.45985401459899999,0.85135135135100004,0.81981981981999996,0,0.43468468468499999,35,0,1,0,2,0,2,4440,3780,8220,47400,1560,10,5,6216,5292,11508,66360,2184,14,7,936,936,9,28440,4932,2664,28440,4932,2664,10603823
469,20,RL,98,11428,3,Lvl,4,Inside,1,NridgHt,1Fam,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,248,4,3,PConc,4,3,1,0,0,0,0,1626,1626,GasA,5,1,SBrkr,1634,0,0,1634,0,0,2,0,3,1,4,7,6,1,Attchd,2006,RFn,3,866,3,3,2,0,44,0,0,0,0,-1,0,5,2007,WD,Normal,250000,0,0,0,1,0,0,1,0,3,0,0,0,116.612244898,0.17388680601000001,0.142982149107,0.142982149107,-9794,0.52998776009799997,0,0,0.99510403916800005,0,0,40,0,0,0,2,0,2,13072,0,13072,91424,6928,16,8,8170,0,8170,57140,4330,10,5,2598,2598,9,45712,6536,6536,34284,4902,4902,7304561
470,60,RL,76,9291,3,Lvl,4,Corner,1,SawyerW,1Fam,6,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,120,4,3,PConc,4,3,1,5,426,0,0,406,832,GasA,5,1,SBrkr,832,878,0,1710,0,0,2,1,3,1,4,7,6,0,Attchd,1993,RFn,2,506,3,3,2,144,70,0,0,0,0,-1,0,6,2008,WD,Normal,187000,0,0,0,2,0,0,1,0,1,0,0,0,122.25,0.47533478806899998,0.18404907975500001,0.089549025939099997,-8459,0.60817307692300004,0.513450292398,1.05528846154,1,0,0.51201923076900002,30,1,0,0,3,0,3,4992,5268,10260,55746,3036,18,6,4160,4390,8550,46455,2530,15,5,1518,1518,9,37164,6840,3328,27873,5130,2496,8656278
471,120,RL,69,6820,3,Lvl,4,Corner,1,StoneBr,TwnhsE,8,5,1985,1985,Gable,HdBoard,HdBoard,None,0,4,3,PConc,4,3,3,5,368,3,1120,0,1488,GasA,3,1,SBrkr,1502,0,0,1502,1,0,1,1,1,1,4,4,6,0,Attchd,1985,RFn,2,528,3,3,2,0,54,0,0,140,0,-1,0,6,2010,WD,Normal,212000,0,0,0,1,0,0,1,0,3,0,0,0,98.840579710100002,0.35940174164299998,0.22023460410599999,0.22023460410599999,-5318,0.351531291611,0,0,0.990679094541,0.74567243675100003,0.24500665779,40,0,0,0,2,1,3,12016,0,12016,54560,4224,24,8,7510,0,7510,34100,2640,15,5,1584,1584,9,27280,6008,6008,20460,4506,4506,6539025
472,60,RL,92,11952,4,Lvl,4,Inside,1,NWAmes,1Fam,7,6,1977,1977,Mansard,WdShing,Plywood,None,0,3,3,CBlock,4,3,1,0,0,0,0,808,808,GasA,3,1,SBrkr,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,Attchd,1977,RFn,2,534,3,3,2,0,0,0,0,276,0,-1,0,11,2007,WD,Normal,190000,0,0,0,2,0,0,0,0,2,0,1,0,129.91304347799999,0.34507675327499998,0.16474230254399999,0.0971385542169,-10791,0.45994832041299999,0.41036058913200002,0.69595176571899997,0.69595176571899997,0,0,42,0,0,1,3,0,3,8127,5656,13783,83664,3738,21,7,6966,4848,11814,71712,3204,18,6,1602,1602,9,35856,5907,3483,35856,5907,3483,4745024
473,180,RM,35,3675,4,Lvl,4,Inside,1,Edwards,TwnhsE,6,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,80,3,3,PConc,4,3,4,5,459,0,0,88,547,GasA,5,1,SBrkr,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,Basment,2005,RFn,2,525,3,3,2,0,28,0,0,0,0,-1,0,6,2008,WD,Normal,148000,0,0,0,2,1,0,1,0,1,0,0,0,105,1.09861228867,0.29170068027200002,0.29170068027200002,-2603,0.48973880597000002,0,0,0.51026119403000003,0,0.42817164179099998,30,0,0,0,1,1,2,6432,0,6432,22050,3150,12,6,5360,0,5360,18375,2625,10,5,1575,1575,9,11025,3216,3216,11025,3216,3216,8656278
474,20,RL,110,14977,3,Lvl,4,Inside,1,NridgHt,1Fam,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,304,4,3,PConc,5,3,4,5,1350,0,0,626,1976,GasA,5,1,SBrkr,1976,0,0,1976,1,0,2,0,2,1,4,7,6,1,Attchd,2006,RFn,3,908,3,3,2,250,63,0,0,0,0,-1,0,7,2007,New,Partial,440000,0,0,0,1,0,0,1,1,3,0,0,0,136.154545455,0.21331023840800001,0.13193563463999999,0.13193563463999999,-13001,0.45951417004,0,0,1,0,0.683198380567,40,0,0,0,2,1,3,15808,0,15808,119816,7264,24,8,9880,0,9880,74885,4540,15,5,2724,2724,9,59908,7904,7904,44931,5928,5928,9965239
475,120,RL,41,5330,4,Lvl,4,Inside,1,StoneBr,TwnhsE,8,5,2000,2000,Gable,CemntBd,CmentBd,None,0,4,3,PConc,4,3,3,5,1196,0,0,298,1494,GasA,5,1,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,6,0,Attchd,2000,RFn,2,499,3,3,2,96,48,0,0,0,0,-1,0,8,2007,WD,Normal,251000,0,0,0,1,0,0,1,0,3,0,0,0,130,1.1539623837499999,0.309943714822,0.309943714822,-3678,0.30205811137999999,0,0,0.90435835351100002,0,0.72397094430999998,40,0,0,0,2,1,3,13216,0,13216,42640,3992,24,8,8260,0,8260,26650,2495,15,5,1497,1497,9,21320,6608,6608,15990,4956,4956,7357643
476,20,RL,80,8480,4,Lvl,4,Corner,1,Sawyer,1Fam,5,6,1963,1963,Hip,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,5,630,0,0,340,970,GasA,3,1,SBrkr,970,0,0,970,1,0,1,0,2,1,3,5,6,0,Detchd,1996,Unf,2,624,3,3,2,0,24,0,0,192,0,-1,0,7,2007,WD,Normal,132500,0,0,0,1,0,0,1,0,0,0,1,0,106,0.28141245943799997,0.114386792453,0.114386792453,-7510,0.64329896907200002,0,0,1,0,0.64948453608199996,30,0,0,0,1,1,2,4850,0,4850,42400,3120,10,5,5820,0,5820,50880,3744,12,6,1872,1872,9,25440,2910,2910,25440,2910,2910,9965239
477,20,RL,75,13125,4,Lvl,4,Inside,2,CollgCr,1Fam,6,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,215,3,3,PConc,4,3,4,5,994,0,0,484,1478,GasA,5,1,SBrkr,1493,0,0,1493,1,0,2,0,3,1,4,7,6,1,Attchd,1997,Fin,2,508,3,3,2,140,39,0,0,0,0,-1,0,4,2008,WD,Normal,208900,0,0,0,1,0,0,1,1,1,0,0,0,175,0.84729786038699995,0.11375238095200001,0.11375238095200001,-11632,0.34025452109799997,0,0,0.98995311453400003,0,0.66577361018100001,30,0,0,0,2,1,3,8958,0,8958,78750,3048,18,6,7465,0,7465,65625,2540,15,5,1524,1524,9,39375,4479,4479,39375,4479,4479,4141627
478,60,RL,105,13693,4,Lvl,4,Inside,1,NridgHt,1Fam,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,772,5,3,PConc,4,3,3,0,0,0,0,2153,2153,GasA,5,1,SBrkr,2069,574,0,2643,0,0,2,1,3,1,5,9,6,1,BuiltIn,2006,Fin,3,694,3,3,2,414,84,0,0,0,0,-1,0,3,2007,WD,Normal,380000,0,0,0,2,0,0,1,0,4,0,0,0,130.40952381,0.216719332017,0.193018330534,0.151099101731,-11624,0.33542774287100002,0.217177449868,0.27742870952199999,1.0405993233399999,0,0,45,0,0,0,3,0,3,18621,5166,23787,123237,6246,27,9,10345,2870,13215,68465,3470,15,5,2082,2082,9,68465,13215,10345,41079,7929,6207,4061059
479,20,RL,79,10637,4,Lvl,4,Inside,1,CollgCr,1Fam,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,336,4,3,PConc,5,3,4,5,1288,0,0,417,1705,GasA,5,1,SBrkr,1718,0,0,1718,1,0,2,0,3,1,4,7,6,1,Attchd,2007,RFn,3,826,3,3,2,208,44,0,0,0,0,-1,0,9,2009,WD,Normal,297000,0,0,0,1,0,0,1,1,3,0,0,0,134.64556962,0.53319806331800002,0.161511704428,0.161511704428,-8919,0.48079161816100002,0,0,0.99243306170000001,0,0.74970896391200004,40,0,0,0,2,1,3,13744,0,13744,85096,6608,24,8,8590,0,8590,53185,4130,15,5,2478,2478,9,42548,6872,6872,31911,5154,5154,3936987
480,30,RM,50,5925,4,Bnk,4,Inside,1,OldTown,1Fam,4,7,1937,2000,Hip,Stucco,Stucco,BrkCmn,435,3,3,BrkTil,2,3,1,2,168,0,0,739,907,GasA,3,1,SBrkr,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,Detchd,1995,Unf,2,672,3,3,2,0,72,0,0,0,0,3,0,3,2007,WD,Alloca,89471,1,0,0,1,0,0,1,63,0,1,2,0,118.5,0.86288995514699995,0.19088607594900001,0.19088607594900001,-4794,0.59416445623299996,0,0,0.80194518125600001,0,0.148541114058,28,0,0,0,1,0,1,4524,0,4524,23700,2688,4,4,7917,0,7917,41475,4704,7,7,2016,2016,9,17775,3393,3393,17775,3393,3393,4061059
481,20,RL,98,16033,3,Lvl,4,FR2,1,NridgHt,1Fam,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,378,4,3,PConc,5,3,4,5,1261,0,0,572,1833,GasA,5,1,SBrkr,1850,0,0,1850,1,0,2,0,3,1,4,8,6,1,Attchd,2004,Fin,3,772,3,3,2,519,112,0,0,0,0,-1,0,3,2006,WD,Normal,326000,0,0,0,1,0,0,1,1,4,0,0,0,163.602040816,0.51246941984799999,0.11538701428299999,0.11538701428299999,-14183,0.41729729729699999,0,0,0.99081081081099998,0,0.68162162162200002,45,0,0,0,2,1,3,16650,0,16650,144297,6948,27,9,9250,0,9250,80165,3860,15,5,2316,2316,9,64132,7400,7400,48099,5550,5550,4624555
482,20,RL,72,11846,3,HLS,4,Inside,1,NridgHt,1Fam,9,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,562,4,3,PConc,5,3,4,5,1567,0,0,225,1792,GasA,5,1,SBrkr,1792,0,0,1792,1,0,2,0,2,1,5,6,6,1,Attchd,2003,Fin,3,874,3,3,2,206,49,0,0,0,0,-1,0,8,2006,WD,Normal,374000,1,0,0,1,0,0,1,1,4,0,0,0,164.527777778,0.82641329880500003,0.151274691879,0.151274691879,-10054,0.48772321428600002,0,0,1,0,0.87444196428599996,45,0,0,0,2,1,3,16128,0,16128,106614,7866,27,9,8960,0,8960,59230,4370,15,5,2622,2622,9,47384,7168,7168,35538,5376,5376,4513519
483,70,RM,50,2500,4,Lvl,4,Corner,1,OldTown,1Fam,7,8,1915,2005,Gable,Stucco,Stucco,None,0,4,3,PConc,3,3,1,4,299,0,0,611,910,GasA,5,1,SBrkr,916,910,0,1826,1,0,1,1,4,1,5,7,5,1,Attchd,1915,Unf,1,164,2,2,2,0,0,0,0,0,0,-1,0,6,2009,WD,Normal,155000,0,0,0,2,0,0,1,90,2,0,3,0,50,0,0.73040000000000005,0.3664,-1584,0.17903930131000001,0.49835706462200002,0.993449781659,0.993449781659,0,0.32641921397399998,56,0,0,0,2,1,3,6412,6370,12782,17500,1148,21,7,7328,7280,14608,20000,1312,24,8,328,328,4,10000,7304,3664,7500,5478,2748,10812395
484,120,RM,32,4500,4,Lvl,4,FR2,1,Mitchel,Twnhs,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,116,3,3,PConc,5,3,1,5,897,0,0,319,1216,GasA,5,1,SBrkr,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,Attchd,1998,Unf,2,402,3,3,2,0,125,0,0,0,0,-1,0,5,2006,WD,Normal,164000,0,0,0,1,0,0,1,0,1,0,0,0,140.625,1.48036087016,0.27022222222199999,0.27022222222199999,-3284,0.33059210526299998,0,0,1,0,0.73766447368400001,30,0,0,0,2,1,3,7296,0,7296,27000,2412,18,6,6080,0,6080,22500,2010,15,5,1206,1206,9,13500,3648,3648,13500,3648,3648,6039275
485,20,RL,69,7758,3,Lvl,4,Corner,1,Sawyer,1Fam,5,7,1962,2001,Gable,HdBoard,Plywood,None,0,3,4,CBlock,3,3,1,4,588,0,0,411,999,GasA,4,1,SBrkr,999,0,0,999,1,0,1,0,3,1,4,6,6,0,Detchd,1963,Unf,1,264,3,3,2,0,132,0,0,0,0,-1,0,3,2007,WD,Normal,132500,0,0,0,1,0,0,1,39,0,0,2,0,112.434782609,0.48826683880499999,0.12877030162399999,0.12877030162399999,-6759,0.26426426426400002,0,0,1,0,0.58858858858899998,35,0,0,0,1,1,2,4995,0,4995,38790,1320,10,5,6993,0,6993,54306,1848,14,7,792,792,9,23274,2997,2997,31032,3996,3996,4061059
486,20,RL,80,9600,4,Lvl,4,Inside,1,NAmes,1Fam,5,7,1950,2007,Gable,MetalSd,MetalSd,None,0,4,3,CBlock,3,3,1,4,607,0,0,506,1113,GasA,4,1,SBrkr,1113,0,0,1113,0,0,1,0,3,1,4,5,6,1,Attchd,1950,Unf,1,264,3,3,2,0,80,120,0,0,0,-1,0,7,2009,WD,Normal,147000,0,0,0,1,0,0,1,57,0,0,2,0,120,0.40546510810800002,0.1159375,0.1159375,-8487,0.23719676549900001,0,0,1,0,0.54537286612799996,35,0,0,0,1,0,1,5565,0,5565,48000,1320,5,5,7791,0,7791,67200,1848,7,7,792,792,9,38400,4452,4452,28800,3339,3339,12077049
487,20,RL,79,10289,4,Lvl,4,Inside,1,NAmes,1Fam,5,7,1965,1965,Hip,MetalSd,MetalSd,BrkFace,168,3,3,CBlock,3,3,1,4,836,0,0,237,1073,GasA,3,1,SBrkr,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,Attchd,1965,RFn,2,515,3,3,2,0,0,0,0,0,0,-1,0,6,2007,WD,Normal,156000,0,0,0,1,0,0,1,0,0,0,2,0,130.240506329,0.49993493744200002,0.104286130819,0.104286130819,-9216,0.47996272134200002,0,0,1,0,0.77912395153799996,35,0,0,0,2,1,3,5365,0,5365,51445,2575,15,5,7511,0,7511,72023,3605,21,7,1545,1545,9,30867,3219,3219,30867,3219,3219,10603823
488,20,RL,70,12243,3,Lvl,4,Inside,1,NWAmes,1Fam,5,6,1971,1971,Gable,Plywood,Plywood,None,0,3,3,CBlock,4,3,3,4,998,0,0,486,1484,GasA,4,1,SBrkr,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,Attchd,1971,Unf,2,487,3,3,2,224,0,0,0,180,0,-1,0,2,2007,WD,Normal,175000,0,0,0,1,0,0,1,0,0,0,1,0,174.90000000000001,0.91571913997499998,0.12121212121200001,0.12121212121200001,-10759,0.32816711590300002,0,0,1,0,0.672506738544,30,0,0,0,2,0,2,7420,0,7420,61215,2435,10,5,8904,0,8904,73458,2922,12,6,1461,1461,9,36729,4452,4452,36729,4452,4452,1410414
489,190,RL,60,10800,4,Lvl,4,Corner,1,OldTown,2fmCon,5,4,1900,1970,Gable,Wd Sdng,Wd Sdng,None,0,3,2,CBlock,3,2,1,3,664,0,0,290,954,GasA,3,0,FuseA,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,Attchd,1970,Unf,2,520,3,2,0,142,0,0,0,0,0,-1,0,5,2006,other,Normal,160000,0,0,0,1.5,0,1,1,70,0,0,0,1,180,1.09861228867,0.22351851851900001,0.16351851851900001,-9034,0.29445073612700001,0.26843413421700002,0.36693091732700001,0.54020385050999997,0,0.375990939977,20,0,0,0,2,0,2,8830,3240,12070,54000,2600,10,10,7064,2592,9656,43200,2080,8,8,1560,1040,6,32400,7242,5298,21600,4828,3532,6039275
490,180,RM,21,1526,4,Lvl,4,Inside,1,MeadowV,Twnhs,4,8,1970,2002,Gable,CemntBd,CmentBd,None,0,3,4,CBlock,4,3,3,5,515,0,0,115,630,GasA,3,1,SBrkr,630,0,0,630,1,0,1,0,1,1,4,3,6,0,Attchd,1970,Unf,1,286,3,3,2,0,0,0,0,0,0,-1,0,5,2009,WD,Normal,86000,0,0,0,2,1,0,1,32,0,1,3,0,72.666666666699996,1.2413603364000001,0.41284403669699998,0.41284403669699998,-896,0.453968253968,0,0,1,0,0.81746031746000003,32,0,0,0,1,1,2,2520,0,2520,6104,1144,8,4,5040,0,5040,12208,2288,16,8,858,858,9,4578,1890,1890,6104,2520,2520,6085869
491,160,RM,69,2665,4,Lvl,4,Inside,1,MeadowV,TwnhsE,5,6,1976,1976,Gable,CemntBd,CmentBd,None,0,3,3,PConc,4,3,2,0,0,0,0,264,264,GasA,3,1,SBrkr,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,BuiltIn,1976,Fin,1,336,3,3,2,141,24,0,0,0,0,-1,0,6,2008,WD,Normal,115000,0,0,0,2,0,0,1,0,0,0,1,0,38.623188405800001,0.58025367259500005,0.48930581613500002,0.231144465291,-2049,0.54545454545500005,0.52760736196299995,1.11688311688,0.428571428571,0,0,30,0,0,0,2,0,2,3080,3440,6520,13325,1680,10,5,3696,4128,7824,15990,2016,12,6,1008,1008,9,7995,3912,1848,7995,3912,1848,8656278
492,50,RL,79,9490,4,Lvl,4,Inside,1,NAmes,1Fam,6,7,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,3,403,2,165,238,806,GasA,3,1,FuseA,958,620,0,1578,1,0,1,0,3,1,2,5,6,2,Attchd,1941,Unf,1,240,3,3,2,0,0,32,0,0,0,3,0,8,2006,WD,Normal,133000,0,0,0,1.5,0,1,1,9,1,0,2,0,120.126582278,0.41909818666999998,0.16628029504700001,0.100948366702,-8532,0.250521920668,0.392902408112,0.647181628392,0.84133611690999999,0.17223382045899999,0.42066805845499999,42,0,1,0,1,1,2,5748,3720,9468,56940,1440,12,6,6706,4340,11046,66430,1680,14,7,720,720,9,28470,4734,2874,28470,4734,2874,4513519
493,60,RL,105,15578,3,Lvl,4,Corner,1,Gilbert,1Fam,6,5,2006,2006,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,0,0,0,0,728,728,GasA,4,1,SBrkr,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,Attchd,2006,RFn,2,429,3,3,2,0,0,0,0,0,0,-1,0,5,2006,New,Partial,172785,0,0,0,2,0,0,1,0,1,0,0,0,148.36190476199999,0.34569424116500003,0.093465143150600005,0.046732571575300003,-14850,0.58928571428599996,0.5,1,1,0,0,30,0,0,0,3,0,3,4368,4368,8736,93468,2574,18,6,3640,3640,7280,77890,2145,15,5,1287,1287,9,62312,5824,2912,46734,4368,2184,6039275
494,20,RL,70,7931,4,Lvl,4,Inside,1,NAmes,1Fam,5,6,1960,1960,Gable,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,3,1,3,374,1,532,363,1269,GasA,3,1,FuseA,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,Detchd,1964,Unf,1,308,3,3,2,0,0,0,0,0,0,-1,0,6,2008,WD,Normal,155000,0,0,0,1,0,0,1,0,0,0,1,0,113.3,0.48154392598500001,0.1600050435,0.1600050435,-6662,0.24271079590200001,0,0,1,0.419227738377,0.29472025216699999,30,0,0,0,2,0,2,6345,0,6345,39655,1540,10,5,7614,0,7614,47586,1848,12,6,924,924,9,23793,3807,3807,23793,3807,3807,8656278
495,30,RM,50,5784,4,Lvl,4,Inside,1,OldTown,1Fam,5,8,1938,1996,Gable,MetalSd,MetalSd,None,0,3,3,BrkTil,2,3,1,0,0,0,0,190,190,GasA,4,1,FuseA,886,0,0,886,0,0,1,0,2,1,3,4,6,0,Attchd,1938,Unf,1,273,3,3,2,144,20,80,0,0,0,-1,0,12,2009,WD,Normal,91300,0,0,0,1,0,0,1,58,0,0,3,0,115.68000000000001,0.83880475298199997,0.153181189488,0.153181189488,-4898,0.30812641083499998,0,0,0.214446952596,0,0,40,0,1,0,1,0,1,4430,0,4430,28920,1365,5,5,7088,0,7088,46272,2184,8,8,819,819,9,17352,2658,2658,17352,2658,2658,2460218
496,30,C (all),60,7879,4,Lvl,4,Inside,1,IDOTRR,1Fam,4,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,2,495,0,0,225,720,GasA,3,0,FuseA,720,0,0,720,0,0,1,0,2,1,3,4,6,0,-1.0,1980,-1.0,0,0,-1,-1,0,0,523,115,0,0,0,2,0,11,2009,WD,Abnorml,34900,0,0,1,1,0,0,1,30,0,1,0,0,131.31666666699999,0.78326714680099996,0.0913821550958,0.0913821550958,-7159,0,0,0,1,0,0.6875,20,0,0,0,1,0,1,2880,0,2880,31516,0,4,4,3600,0,3600,39395,0,5,5,-1,-1,-1,23637,2160,2160,23637,2160,2160,3440400
